nekohtml;metadata-extractor;false
openjpa;metadata-extractor;false
eclipselink;dnsjava;false
opencsv;equalsverifier;false
wicket;tapestry;false
standard;aether-connector;false
idb;tapestry;false
xdoclet;xml-resolver;false
pluto;apache-myfaces;false
mckoi;tapestry;false
async-http-client;aether-connector;false
filters;sanselan;false
swing-layout;jide-oss;false
Permissions;PermissionsEx;false
svnkit;liquibase;false
cglib;objenesis;false
jcifs;jgss;false
jorbis;jinput;false
xom;json-path;false
kahadb;hazelcast;false
reflections;juli;false
gunit;rsyntaxtextarea;false
shared-ldap;apacheds;false
pax;http-client-experimental;false
commons-digester;jgss;false
httpasyncclient;shared-ldap;false
jxlayer;jpf;false
colt;clojure;false
scannotation;bval;false
swing-layout;rsyntaxtextarea;false
webwork;jxl;false
pax;tinybundles;true
jorbis;jbullet;false
scannotation;classmate;false
TableLayout;rsyntaxtextarea;false
jaxme;shared-ldap;false
jasper;juli;false
jnpserver;oauth;false
shared-i18n;jgss;false
scannotation;javarebel-sdk;false
AppleJavaExtensions;izpack-standalone-compiler;false
scala;colt;false
shared-ldap;org.wikimodel.wem;false
oscache;jxl;false
je;db4o;false
commons-el;juli;false
shared-ldif;jgss;false
colt;hppc;true
jmockit;hazelcast;false
martyr;jpf;false
pluto;shared-ldap;false
stringtemplate;mvel2;false
filters;jpf;false
gmbal-api-only;bndlib;false
nailgun;glassfish;false
AppleJavaExtensions;slick;false
pax;bndlib;false
httpunit;icefaces;false
xbean;shared-ldap;false
pluto;apacheds;false
webwork;stripes;true
xdoclet;jgss;false
htmlcompressor;jopt-simple;false
xmlunit;glassfish;false
jorbis;colt;false
mockobjects;jansi;false
AppleJavaExtensions;eventbus;false
jamon;mvel2;false
httpunit;jwebunit;true
Permissions;minecraft-server;false
shared-dsml-parser;apacheds;false
apache-mina;cal10n-api;false
shared-asn1;apacheds;false
shared-i18n;apacheds;false
scala;mvel2;false
substance;flyway;false
xmlbeans;xmltooling;false
minecraft-server;Permissions;false
appengine;jts;false
xpp3;shared-dsml-parser;false
dwr;struts2;false
minecraft-server;reflectasm;false
smack;android-directionalviewpager;false
appengine;objectify;false
jxl;struts2;false
selenium;flyway;false
appframework;jpf;false
stringtemplate;jung;false
mongo-java-driver;jung;false
lambdaj;sitemesh;false
freemarker;tapestry;false
commons-validator;sitemesh;false
org.restlet;jts;false
javolution;jung;false
ehcache;fitnesse;false
dumbster;subethasmtp;false
scala;jung;false
minecraft-server;PermissionsEx;false
richfaces;jackrabbit;false
scale7-core;powermock;false
xpp3;acra;false
http-builder;signpost;false
args4j;lambdaj;false
org.restlet;tapestry;false
org.restlet;org.wikimodel.wem;false
slide-webdavlib;jackrabbit;false
xmlbeans;jibx;true
ehcache;struts2;false
appframework;sanselan;false
ehcache;kahadb;false
webwork;xmlrpc;false
seam;jackrabbit;false
ognl;subethasmtp;false
jettison;commons-el;false
bcel;oscache;false
activemq-ra;hazelcast;false
scannotation;yuicompressor;false
commons-email;high-scale-lib;false
jruby;gstreamer-java;false
quartz;org.wikimodel.wem;false
appframework;swing-layout;false
commons-betwixt;commons-digester;false
hadoop;asynchbase;false
plugin;imgscalr-lib;false
javolution;unitils;false
hadoop;webbit;false
db4o;je;false
db4o;wrapper;false
activemq-ra;jgss;false
jfreechart;lambdaj;false
jcifs;bsf;false
jcommon;lambdaj;false
dbunit;openjpa;false
dbunit;flatpack;false
hadoop;perf4j;false
quartz;shared-cursor;false
quartz;yuicompressor;false
activemq-ra;vaadin;false
jxlayer;swing-layout;false
